work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,skill_python,skill_sql,skill_ml,skill_cloud,skill_viz,skill_nlp,skill_stats,experience_level_enc,employment_type_enc,company_size_enc,company_location_enc,employee_residence_enc,job_title_clean,job_title_enc
2022,SE,FT,DATA ENGINEER,170000,USD,170000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,130000,USD,130000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA SCIENCE CONSULTANT,145000,USD,145000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE CONSULTANT,24
2022,SE,FT,DATA SCIENCE CONSULTANT,128000,USD,128000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE CONSULTANT,24
2022,SE,FT,DATA ENGINEER,145000,USD,145000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,100000,USD,100000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,120000,USD,120000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,115000,USD,115000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,APPLIED MACHINE LEARNING SCIENTIST,150000,USD,150000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,APPLIED MACHINE LEARNING SCIENTIST,4
2022,MI,FT,DATA ANALYST,150000,USD,150000,US,0,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,100000,USD,100000,US,0,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,MI,FT,DATA SCIENTIST,150000,USD,150000,US,100,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,127500,USD,127500,US,100,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,126500,USD,126500,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,51000,USD,51000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ENGINEER,260000,USD,260000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,175000,USD,175000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,APPLIED DATA SCIENTIST,40000,USD,40000,AU,100,PK,M,1,0,1,0,0,0,0,0,2,1,55,5,APPLIED DATA SCIENTIST,3
2022,EN,FT,AI PROGRAMMER,40000,USD,40000,PK,100,AU,M,0,0,1,0,0,0,0,0,2,1,6,58,OTHER,47
2022,SE,FT,DATA ENGINEER,250000,USD,250000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,63000,USD,63000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,210000,USD,210000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,160000,USD,160000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA SCIENTIST,272550,USD,272550,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,198200,USD,198200,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,90000,EUR,94560,FR,100,FR,M,1,0,1,0,0,0,0,2,2,1,26,28,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,50000,EUR,52533,FR,100,FR,M,1,0,1,0,0,0,0,2,2,1,26,28,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,220000,USD,220000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,146000,USD,146000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,MACHINE LEARNING SOFTWARE ENGINEER,248400,USD,248400,CA,100,CA,M,0,0,1,0,0,0,0,3,2,1,11,11,MACHINE LEARNING SOFTWARE ENGINEER,43
2022,SE,FT,MACHINE LEARNING SOFTWARE ENGINEER,183600,USD,183600,CA,100,CA,M,0,0,1,0,0,0,0,3,2,1,11,11,MACHINE LEARNING SOFTWARE ENGINEER,43
2022,MI,FT,DATA ENGINEER,150000,USD,150000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,MACHINE LEARNING DEVELOPER,40000,USD,40000,PK,100,AU,M,0,0,1,0,0,0,0,0,2,1,6,58,MACHINE LEARNING DEVELOPER,38
2022,SE,FT,LEAD DATA SCIENTIST,4460000,INR,56723,IN,0,IN,L,1,0,1,0,0,0,0,3,2,0,37,38,LEAD DATA SCIENTIST,37
2022,MI,FT,DATA ENGINEER,120000,USD,120000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,95000,USD,95000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,DATA ENGINEER,160000,USD,160000,US,0,US,M,1,1,0,0,0,0,0,0,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,DATA ENGINEER,135000,USD,135000,US,0,US,M,1,1,0,0,0,0,0,0,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,DATA SCIENCE CONSULTANT,23000,EUR,24165,IT,50,IT,M,0,0,0,0,0,0,0,0,2,1,40,41,DATA SCIENCE CONSULTANT,24
2022,SE,FT,DATA ENGINEER,216000,USD,216000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,144000,USD,144000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,DATA ENGINEER,85000,USD,85000,US,0,US,M,1,1,0,0,0,0,0,0,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,DATA ENGINEER,65000,USD,65000,US,0,US,M,1,1,0,0,0,0,0,0,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ANALYST,149000,USD,149000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,119000,USD,119000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA SCIENTIST,120000,USD,120000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,150000,USD,150000,US,0,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,110000,USD,110000,US,0,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,MACHINE LEARNING ENGINEER,246000,USD,246000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,201000,USD,201000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA SCIENTIST,190000,USD,190000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,155000,USD,155000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,ML ENGINEER,235000,USD,235000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,ML ENGINEER,44
2022,SE,FT,ML ENGINEER,185000,USD,185000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,ML ENGINEER,44
2022,SE,FT,CLOUD DATABASE ENGINEER,190000,USD,190000,US,100,US,M,0,0,0,1,0,0,0,3,2,1,68,73,CLOUD DATABASE ENGINEER,12
2022,SE,FT,CLOUD DATABASE ENGINEER,160000,USD,160000,US,100,US,M,0,0,0,1,0,0,0,3,2,1,68,73,CLOUD DATABASE ENGINEER,12
2022,EN,FT,PRODUCT DATA ANALYST,100000,USD,100000,US,100,US,M,1,1,0,0,1,0,0,0,2,1,68,73,OTHER,47
2022,MI,FT,DATA ENGINEER,130000,USD,130000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,115000,USD,115000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA SCIENTIST,75000,GBP,92350,GB,0,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,55000,GBP,67723,GB,0,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,MI,FT,DATA ENGINEER,105000,USD,105000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,70000,USD,70000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,204500,USD,204500,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,142200,USD,142200,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,192000,USD,192000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,164000,USD,164000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ENGINEER,185900,USD,185900,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,129300,USD,129300,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,75000,USD,75000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA SCIENCE MANAGER,175000,USD,175000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA SCIENCE MANAGER,120000,USD,120000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA ENGINEER,167500,USD,167500,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,106500,USD,106500,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ANALYST,75000,USD,75000,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,60000,USD,60000,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,SE,FT,APPLIED SCIENTIST,184000,USD,184000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,APPLIED SCIENTIST,5
2022,SE,FT,APPLIED SCIENTIST,142000,USD,142000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,APPLIED SCIENTIST,5
2022,MI,FT,DATA SCIENTIST,145000,USD,145000,US,0,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,100000,USD,100000,US,0,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2022,EN,FT,MACHINE LEARNING SOFTWARE ENGINEER,10000,USD,10000,MA,50,MA,S,0,0,1,0,0,0,0,0,2,2,46,49,MACHINE LEARNING SOFTWARE ENGINEER,43
2022,MI,FT,DATA SCIENTIST,2500000,INR,31795,IN,100,US,M,1,0,1,0,0,0,0,2,2,1,68,38,DATA SCIENTIST,28
2022,MI,FT,NLP ENGINEER,198000,PLN,44365,PL,100,PL,S,0,0,0,0,0,1,0,2,2,2,56,59,NLP ENGINEER,46
2022,EX,FT,DATA ENGINEER,200000,USD,200000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2022,EX,FT,DATA ENGINEER,145000,USD,145000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,75000,GBP,92350,GB,100,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,60000,GBP,73880,GB,100,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,SE,FT,APPLIED SCIENTIST,192000,USD,192000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,APPLIED SCIENTIST,5
2022,SE,FT,APPLIED SCIENTIST,164000,USD,164000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,APPLIED SCIENTIST,5
2022,EX,FT,DATA ENGINEER,310000,USD,310000,US,100,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2022,EX,FT,DATA ENGINEER,239000,USD,239000,US,100,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ANALYST,120000,USD,120000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,95000,USD,95000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,MACHINE LEARNING ENGINEER,145000,USD,145000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,135000,USD,135000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ENGINEER,78000,USD,78000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,70000,EUR,73546,ES,0,ES,M,1,1,0,0,0,0,0,3,2,1,24,26,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,35000,EUR,36773,ES,0,ES,M,1,1,0,0,0,0,0,3,2,1,24,26,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,160000,USD,160000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,120000,USD,120000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,2800000,INR,35610,IN,50,IN,L,1,1,0,0,0,0,0,2,2,0,37,38,DATA ENGINEER,19
2022,SE,FT,AI SCIENTIST,125000,USD,125000,CO,100,CO,L,0,0,1,0,0,0,0,3,2,0,16,16,AI SCIENTIST,1
2022,SE,FT,DATA ENGINEER,95000,USD,95000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA SCIENTIST,45000,EUR,47280,ES,0,ES,M,1,0,1,0,0,0,0,3,2,1,24,26,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,36000,EUR,37824,ES,0,ES,M,1,0,1,0,0,0,0,3,2,1,24,26,DATA SCIENTIST,28
2022,SE,FT,DATA ANALYST,115934,USD,115934,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,81666,USD,81666,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA SCIENTIST,175000,USD,175000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,140000,USD,140000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,RESEARCH ENGINEER,249500,USD,249500,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH ENGINEER,49
2022,SE,FT,RESEARCH ENGINEER,149850,USD,149850,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH ENGINEER,49
2022,MI,FT,ANALYTICS ENGINEER,122500,USD,122500,US,100,US,M,0,0,0,0,0,0,1,2,2,1,68,73,ANALYTICS ENGINEER,2
2022,MI,FT,ANALYTICS ENGINEER,100000,USD,100000,US,100,US,M,0,0,0,0,0,0,1,2,2,1,68,73,ANALYTICS ENGINEER,2
2022,SE,FT,DATA SCIENTIST,249500,USD,249500,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,149850,USD,149850,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,EN,FT,DATA ANALYST,55000,USD,55000,US,0,US,M,1,1,0,0,1,0,0,0,2,1,68,73,DATA ANALYST,15
2022,EN,FT,DATA ANALYST,48000,USD,48000,US,0,US,M,1,1,0,0,1,0,0,0,2,1,68,73,DATA ANALYST,15
2022,SE,FT,RESEARCH SCIENTIST,249500,USD,249500,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2022,SE,FT,RESEARCH SCIENTIST,149850,USD,149850,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2022,MI,FT,COMPUTER VISION ENGINEER,56000,EUR,58837,FR,100,FR,S,0,0,0,0,0,0,0,2,2,2,26,28,COMPUTER VISION ENGINEER,13
2022,SE,FT,DATA ENGINEER,190000,USD,190000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,120000,USD,120000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ANALYST,127000,USD,127000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,104000,USD,104000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA SCIENTIST,210000,USD,210000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,150000,USD,150000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,MACHINE LEARNING ENGINEER,150000,USD,150000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ENGINEER,210000,USD,210000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,130000,USD,130000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA SCIENTIST,182750,USD,182750,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,161500,USD,161500,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ANALYST,102640,USD,102640,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,66100,USD,66100,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,SE,FT,RESEARCH SCIENTIST,210000,USD,210000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2022,SE,FT,RESEARCH SCIENTIST,150000,USD,150000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2022,SE,FT,DATA ENGINEER,198800,USD,198800,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,122600,USD,122600,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,130000,USD,130000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,80000,USD,80000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA SCIENTIST,136000,USD,136000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,104000,USD,104000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ANALYST,150000,USD,150000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,100000,USD,100000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,EX,FT,DATA SCIENTIST,159000,USD,159000,US,100,US,M,1,0,1,0,0,0,0,1,2,1,68,73,DATA SCIENTIST,28
2022,EX,FT,DATA SCIENTIST,130000,USD,130000,US,100,US,M,1,0,1,0,0,0,0,1,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ENGINEER,215000,USD,215000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,150000,USD,150000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,187000,USD,187000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,153000,USD,153000,US,100,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,255000,USD,255000,MX,100,MX,M,0,0,1,0,0,0,0,3,2,1,49,52,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,185000,USD,185000,MX,100,MX,M,0,0,1,0,0,0,0,3,2,1,49,52,MACHINE LEARNING ENGINEER,39
2022,MI,FT,DATA ANALYST,45000,GBP,55410,GB,0,GB,M,1,1,0,0,1,0,0,2,2,1,27,29,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,48000,EUR,50432,ES,0,ES,M,1,1,0,0,1,0,0,3,2,1,24,26,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,38000,EUR,39925,ES,0,ES,M,1,1,0,0,1,0,0,3,2,1,24,26,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,169000,USD,169000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,110600,USD,110600,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,EN,FT,BI DATA ANALYST,58000,EUR,60938,DE,0,DE,L,1,1,0,0,1,0,0,0,2,0,19,20,BI DATA ANALYST,7
2022,SE,FT,BI DEVELOPER,140000,USD,140000,US,100,US,M,0,0,0,0,1,0,0,3,2,1,68,73,BI DEVELOPER,8
2022,SE,FT,BI DEVELOPER,120000,USD,120000,US,100,US,M,0,0,0,0,1,0,0,3,2,1,68,73,BI DEVELOPER,8
2022,SE,FT,3D COMPUTER VISION RESEARCHER,10000,USD,10000,CA,50,AL,S,0,0,0,0,0,0,1,3,2,2,1,11,OTHER,47
2022,EN,FT,DATA ANALYST,50000,USD,50000,US,50,US,L,1,1,0,0,1,0,0,0,2,0,68,73,DATA ANALYST,15
2022,MI,FT,MLOPS ENGINEER,134000,USD,134000,US,100,US,M,0,0,0,0,0,0,0,2,2,1,68,73,MLOPS ENGINEER,45
2022,MI,FT,MLOPS ENGINEER,124000,USD,124000,US,100,US,M,0,0,0,0,0,0,0,2,2,1,68,73,MLOPS ENGINEER,45
2022,SE,FT,DATA ANALYST,166700,USD,166700,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,119000,USD,119000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,EN,FT,DATA SCIENTIST,124234,USD,124234,US,0,US,M,1,0,1,0,0,0,0,0,2,1,68,73,DATA SCIENTIST,28
2022,EN,FT,DATA SCIENTIST,74540,USD,74540,US,0,US,M,1,0,1,0,0,0,0,0,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ANALYST,100000,USD,100000,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,65000,USD,65000,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2021,MI,FT,DATA ANALYST,1250000,INR,16904,IN,50,IN,L,1,1,0,0,1,0,0,2,2,0,37,38,DATA ANALYST,15
2022,EN,FT,AI SCIENTIST,200000,USD,200000,CA,50,CA,L,0,0,1,0,0,0,0,0,2,0,11,11,AI SCIENTIST,1
2022,EN,FT,MACHINE LEARNING ENGINEER,12000,USD,12000,AR,100,AR,L,0,0,1,0,0,0,0,0,2,0,3,2,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ENGINEER,220000,USD,220000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,146000,USD,146000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,65000,EUR,68293,ES,0,ES,M,1,1,0,0,0,0,0,3,2,1,24,26,DATA ENGINEER,19
2022,SE,FT,DATA SPECIALIST,110000,USD,110000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SPECIALIST,29
2022,SE,FT,DATA SPECIALIST,70000,USD,70000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SPECIALIST,29
2022,SE,FT,DATA ARCHITECT,190000,USD,190000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA ARCHITECT,135000,USD,135000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA SCIENTIST,128000,USD,128000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,81500,USD,81500,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,173000,USD,173000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,110000,USD,110000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
